credit_card,stud_loan,medical_exp,employment,income,marital_status,auto_insurance,children,age,gender,housing,health_status,work_hours,social_security
0,5,5,52.0,35300,2,120,9,36,2,5,3,40,5
0,5,5,26.0,19458,5,60,4,34,2,5,2,40,5
0,5,1,0.0,25800,1,205,0,63,1,1,3,0,1
0,1,5,3.4,57000,1,126,2,26,1,5,2,40,5
0,1,5,45.4,78366,1,999999,0,58,1,1,4,40,5
0,5,1,0.0,18840,1,316,0,74,1,1,5,0,5
0,5,5,28.3,15500,2,0,0,22,1,5,2,20,5
0,5,5,52.0,17694,2,137,1,42,2,5,1,40,5
0,5,5,49.4,12000,2,100,0,29,2,1,1,34,5
0,5,5,0.0,15728,3,1200,0,84,2,1,3,0,1
0,1,5,52.0,20050,2,0,0,20,2,5,1,35,5
0,1,5,0.0,8232,2,0,0,60,2,5,4,0,5
0,5,5,0.0,102300,1,2000,0,65,1,1,1,0,1
1,5,1,51.0,78800,2,999999,0,21,1,5,3,43,5
0,5,5,52.0,40000,2,60,0,32,1,1,2,60,5
1,5,1,51.0,47122,1,56,0,65,1,5,2,25,1
0,1,5,29.3,20500,2,50,0,35,1,5,1,35,5
1,5,5,8.7,65800,4,1300,1,50,1,1,3,40,5
0,5,5,41.0,44185,2,200,0,28,2,5,3,30,5
0,5,5,52.0,72000,1,124,1,41,1,5,1,60,5
0,5,5,0.0,30010,4,1300,0,58,1,1,3,0,5
1,1,5,0.0,112562,1,1800,0,65,1,1,2,0,5
0,5,5,50.0,22500,2,0,0,59,1,5,2,40,5
0,1,5,52.0,78360,1,235,1,38,1,5,2,50,5
1,5,1,0.0,7847,4,1096,0,66,2,1,3,0,1
1,5,5,41.0,95050,2,2800,0,43,2,1,2,40,5
0,5,5,49.0,48380,1,224,3,31,1,1,4,35,5
0,5,5,47.0,29200,5,150,0,46,2,1,2,40,5
0,5,5,52.0,83100,1,1200,2,35,1,1,2,40,5
1,1,5,49.6,70050,2,160,0,28,2,5,2,55,5
0,1,5,52.0,64750,1,1300,0,36,1,5,2,20,5
0,5,5,0.0,0,4,150,0,51,2,5,2,0,5
0,5,1,48.2,38000,5,112,0,51,2,1,3,40,5
0,5,5,20.7,146200,1,200,1,44,1,1,2,45,5
0,5,5,52.0,222000,4,1100,0,63,1,1,1,60,5
0,5,5,51.0,28000,2,105,0,24,1,5,1,42,5
1,5,5,44.0,118010,1,220,0,46,1,1,3,55,5
0,1,5,50.0,34000,2,100,3,37,2,1,1,40,5
0,5,5,48.0,413100,1,3000,0,63,1,1,3,70,5
0,5,5,49.2,112000,1,200,0,35,1,1,1,45,5
0,1,5,42.0,32000,2,0,2,33,1,5,3,40,5
0,5,5,52.0,20906,2,240,3,28,1,5,2,45,5
0,1,5,0.0,27552,5,0,1,45,2,5,4,0,1
1,5,5,39.0,48697,4,2000,0,53,2,5,5,50,5
0,5,5,19.5,232020,1,110,2,37,1,1,5,40,5
1,5,5,50.0,93000,1,120,2,50,1,1,4,55,5
0,1,5,50.0,92741,2,1100,0,38,2,1,2,70,5
0,5,5,50.0,47680,4,85,0,64,2,1,1,40,5
1,1,5,49.0,167150,1,500,0,62,1,1,3,30,5
0,5,5,48.8,1138040,1,700,0,52,1,1,2,40,5
0,1,5,42.7,43100,1,56,1,27,1,5,2,35,5
0,5,5,52.0,305500,1,200,7,51,1,1,1,25,5
0,5,5,50.0,100000,1,700,0,73,1,1,3,60,1
0,5,5,20.7,8800,2,586,0,26,1,5,4,40,5
0,5,5,0.0,42840,1,146,0,90,1,1,3,0,1
0,5,1,32.0,24050,5,165,0,46,1,5,2,40,5
0,1,5,49.4,108230,1,800,0,52,1,1,2,40,5
0,1,5,34.4,43920,4,60,1,29,2,5,2,40,5
1,1,5,51.0,71100,1,87,3,33,1,5,2,40,5
0,1,5,36.0,17000,5,0,0,43,1,8,2,40,5
0,5,5,0.0,54512,3,1400,0,88,2,1,2,0,1
0,5,5,52.0,13000,2,0,0,56,2,5,3,45,5
1,1,5,44.0,147275,1,100,0,40,1,1,2,45,5
0,5,5,40.3,28000,2,0,1,27,2,5,1,30,5
0,5,5,52.0,33500,2,102,1,28,1,5,2,45,5
0,5,5,51.2,80719,4,600,0,66,2,1,2,50,5
0,5,5,49.6,152080,1,600,0,40,1,1,3,47,5
0,5,5,49.0,37080,2,110,0,25,1,1,2,43,5
0,5,5,52.0,45880,2,78,2,23,1,5,4,40,5
0,5,5,10.6,720,2,0,1,51,2,5,3,15,5
0,1,5,51.0,91440,4,80,1,46,2,1,1,48,5
0,1,5,49.0,185961,1,420,0,61,1,1,3,40,5
0,5,5,0.0,58200,1,2500,0,90,1,1,2,0,1
0,5,5,52.0,58479,3,500,0,63,2,1,1,18,5
0,5,5,34.5,27000,2,0,0,50,2,5,4,40,5
1,5,5,46.2,169600,1,381,0,43,1,1,2,55,5
0,5,5,0.0,1500,2,0,3,31,2,5,4,0,5
0,5,5,44.7,9864,2,0,3,34,2,5,4,32,5
0,1,5,52.0,78000,1,200,2,35,1,1,3,40,5
0,5,5,48.0,54000,4,300,1,46,2,1,4,40,5
1,5,5,44.4,4050,4,999998,0,55,2,1,5,15,5
0,1,5,0.0,10272,4,0,0,57,1,1,4,0,1
1,1,1,26.3,36458,2,153,2,25,1,5,4,40,5
1,5,5,52.0,58000,4,60,0,60,1,1,3,65,5
0,5,5,51.0,65830,1,1230,3,60,1,1,2,45,5
1,5,5,0.0,64280,4,64,0,67,2,1,4,0,1
0,5,5,47.0,19600,2,80,2,33,2,1,1,34,5
0,5,1,0.0,18822,1,83,0,50,1,5,5,0,1
0,1,5,46.1,154906,1,3500,1,38,1,1,2,40,5
0,5,5,52.0,177040,1,1200,0,65,1,1,2,30,5
1,1,5,52.0,47578,1,0,0,40,1,5,4,80,5
0,1,5,50.4,75100,1,300,2,26,1,5,2,44,5
0,5,1,50.0,67007,1,1000,0,42,1,1,5,60,5
0,1,5,0.0,26318,3,80,0,76,2,1,2,0,1
0,5,5,0.0,3589,2,100,0,21,1,5,4,0,5
0,5,5,50.0,22000,2,600,0,53,2,5,3,46,5
1,1,1,50.8,70450,1,250,4,37,1,5,2,50,5
0,1,5,26.0,17000,2,260,0,29,1,5,1,40,5
0,5,5,46.8,104988,1,868,0,58,1,1,3,39,5
0,5,5,0.0,7920,2,150,1,29,2,8,5,0,5
0,5,5,0.0,28332,1,0,2,70,1,5,2,0,1
1,5,5,49.8,143000,4,300,3,36,1,1,2,40,5
0,5,5,52.0,48840,1,133,1,64,1,1,3,24,1
0,5,1,0.0,0,2,0,0,40,2,8,4,0,5
0,5,1,49.6,49400,1,100,3,32,1,1,3,42,5
0,1,5,49.2,32700,2,0,1,30,1,5,4,35,5
1,1,5,48.6,72010,5,130,0,31,2,1,3,40,5
0,5,5,50.0,86100,1,1200,2,41,1,1,3,36,5
0,1,5,48.0,24000,2,0,3,30,2,5,3,40,5
0,5,5,40.3,10900,2,0,0,18,1,5,3,28,5
0,5,5,0.0,0,2,0,0,54,1,5,3,0,5
1,1,5,47.0,29075,2,80,0,28,2,5,3,47,5
1,5,5,48.2,167460,1,3000,1,58,1,1,2,45,5
0,5,5,30.0,54105,2,480,0,22,1,5,1,55,5
0,5,5,48.0,63600,1,2100,0,64,1,1,2,50,1
0,5,5,49.0,48000,4,107,2,42,2,1,2,60,5
1,5,1,50.0,98050,1,220,1,50,1,1,2,40,5
0,5,5,52.0,53050,1,1600,0,58,1,1,2,25,5
0,5,5,50.8,15600,2,0,0,25,2,5,2,38,5
0,9,9,0.0,13944,1,150,0,53,1,1,4,0,5
1,1,5,48.2,83945,4,680,0,37,2,1,3,40,5
0,5,1,49.0,116000,1,850,2,30,1,1,2,40,5
1,5,5,52.0,91916,1,150,0,68,1,5,2,25,1
0,5,5,0.0,110000,1,1800,0,66,1,1,1,0,1
0,1,5,48.8,69295,4,151,3,26,2,5,1,58,5
0,5,5,47.0,24360,2,0,2,32,1,5,1,40,5
0,5,5,49.0,53581,4,89,2,32,2,8,1,40,5
0,1,5,50.6,35000,5,1400,2,40,2,1,1,40,5
0,5,5,47.8,293400,1,2000,0,52,1,1,2,70,5
1,5,1,48.2,35006,4,130,0,63,2,5,3,36,5
1,1,5,50.0,104012,1,600,0,49,1,1,2,40,5
0,5,5,50.0,90800,2,0,0,33,1,5,2,60,5
1,5,5,52.0,105300,4,110,0,35,2,1,3,60,5
0,1,5,36.0,80000,1,120,2,29,1,5,2,40,5
0,5,5,50.0,80000,1,240,0,53,1,1,2,40,5
0,1,5,52.0,32968,2,0,2,26,2,5,2,40,5
1,1,5,48.8,70800,4,1000,1,32,2,5,2,40,5
0,5,5,48.0,110938,1,800,2,38,1,1,2,40,5
0,5,5,51.2,33000,2,100,2,29,2,5,3,40,5
0,5,1,48.0,139300,1,387,1,62,1,1,4,60,5
1,5,5,50.0,103200,1,120,1,38,1,1,2,40,5
0,5,5,51.0,110000,1,261,0,30,1,5,3,70,5
0,5,5,43.0,60200,1,100,3,49,1,1,3,40,1
1,5,5,52.0,29400,3,600,0,81,1,1,4,3,1
0,5,5,48.0,131135,2,900,0,58,2,1,3,40,5
1,1,5,45.7,98392,1,3420,0,45,1,1,2,50,5
0,5,5,47.0,183750,1,700,0,59,1,1,2,46,5
0,1,5,0.0,0,2,0,0,49,2,5,3,0,5
0,1,1,50.0,44630,1,437,0,36,1,5,4,45,5
1,5,5,52.0,14500,2,0,0,20,1,8,1,67,5
0,5,5,48.0,27112,2,112,0,21,1,5,2,45,5
0,5,5,52.0,32000,4,600,2,32,1,5,2,50,5
0,1,5,47.0,48110,3,109,0,51,1,1,2,40,5
0,5,5,12.0,1800,2,0,1,23,1,5,9,21,5
1,1,5,0.0,65473,1,1000,0,66,1,1,5,0,1
0,5,5,51.8,32020,2,250,0,26,1,5,2,40,5
1,5,1,0.0,14210,1,70,2,42,1,5,3,0,1
0,5,5,51.0,47148,3,120,0,62,1,1,2,50,5
0,1,5,46.4,185076,1,1600,0,52,1,1,2,60,5
0,5,5,52.0,44578,2,76,0,44,2,1,3,40,5
0,5,5,52.0,59200,1,100,0,52,1,5,3,40,5
0,1,1,42.0,22620,2,0,1,33,2,5,4,32,5
1,5,5,27.0,35149,4,30,2,70,1,1,3,24,1
1,1,5,45.7,76030,1,101,1,33,1,1,3,40,5
1,5,5,49.0,126700,1,320,0,29,1,5,2,50,5
0,1,5,41.4,32300,5,104,2,34,2,5,4,60,1
0,5,5,49.0,46100,2,0,1,30,2,5,1,40,5
1,5,5,51.0,60100,2,200,2,32,1,5,1,40,5
0,5,5,51.4,45600,1,100,2,33,1,1,2,50,5
0,1,5,0.0,4100,2,60,2,26,2,8,1,0,5
0,5,5,50.4,29958,2,0,0,60,1,5,3,40,5
0,5,5,45.0,200526,1,2000,0,62,1,1,3,60,5
0,5,5,48.0,35550,2,156,0,33,2,5,2,40,5
1,5,5,48.8,180000,1,191,0,44,1,5,3,40,5
0,5,1,52.0,67000,1,50,2,28,1,5,2,40,5
0,1,5,28.7,24400,4,55,2,34,2,8,4,36,5
0,5,5,50.0,26120,3,138,1,56,2,1,4,40,1
0,1,5,46.4,55100,2,60,0,25,2,5,2,40,5
1,5,1,31.7,90000,1,600,0,59,1,5,3,52,5
0,1,5,51.0,70575,2,80,0,25,1,5,2,35,5
1,5,5,49.0,60900,2,1200,0,50,2,1,2,40,5
0,5,1,0.0,5124,5,0,0,61,2,5,5,0,1
0,5,5,52.0,40000,4,53,0,57,1,1,2,25,5
0,5,5,0.0,12840,3,0,0,84,2,8,3,0,1
1,5,5,52.0,77900,1,100,4,33,1,1,2,60,5
1,1,1,50.6,89100,1,1600,2,40,1,5,2,65,5
0,5,5,50.8,36620,1,150,0,49,1,1,2,48,1
1,5,5,19.9,25578,2,1000,1,62,2,8,3,40,5
0,1,5,46.6,84800,3,75,0,66,2,1,4,40,1
1,5,5,8.7,57790,1,200,0,56,1,1,3,40,5
0,5,1,50.0,32000,1,80,2,29,1,5,2,35,5
1,5,5,43.8,143150,1,456,2,52,1,1,4,60,5
0,5,5,51.2,19152,4,70,2,20,2,5,5,40,5
0,5,5,52.0,77150,4,128,0,47,2,5,3,65,5
0,5,1,45.0,36018,4,225,0,57,2,1,3,67,5
1,5,5,47.2,125000,1,999998,2,46,1,1,1,55,5
0,5,5,49.8,49000,4,97,0,45,1,1,2,55,5
0,5,1,26.0,9430,4,0,0,48,2,5,4,16,5
0,5,5,0.0,8400,3,170,5,55,2,5,3,0,5
1,1,5,51.0,38534,2,125,1,34,2,5,5,40,5
0,5,5,0.0,35724,1,1000,1,73,1,1,4,0,1
1,1,5,50.0,78400,1,1800,1,29,1,1,2,30,5
0,1,5,14.0,6000,2,0,1,23,2,8,3,40,5
1,1,5,48.6,37078,5,750,0,57,2,8,2,40,5
0,5,1,40.0,26500,2,0,2,32,1,1,2,45,5
0,5,5,47.0,154560,1,100,1,39,1,5,1,40,5
0,1,5,51.8,80501,2,1600,0,25,1,5,1,41,5
0,1,5,1.4,29765,1,112,1,37,1,1,2,50,5
0,1,5,50.0,127100,1,1500,1,29,1,1,1,40,5
0,5,5,31.7,4335,2,0,0,36,1,5,3,10,1
1,5,5,0.0,91026,1,1300,1,66,1,1,3,0,1
0,5,5,48.8,91250,5,125,0,37,1,5,3,40,9
0,5,5,50.2,74020,1,900,3,39,1,1,2,40,5
0,5,5,0.0,96500,1,1300,0,75,1,1,2,0,1
0,5,5,26.0,26918,2,0,0,21,1,8,1,30,5
0,5,5,52.0,47424,4,600,0,58,1,5,4,70,1
0,5,5,0.0,18688,2,0,2,38,2,5,2,0,1
0,5,5,0.0,85210,1,1500,0,66,1,1,2,0,1
0,1,1,0.0,11472,5,86,0,50,1,5,3,0,1
0,1,5,50.0,55100,1,105,3,32,1,1,2,55,5
0,5,5,52.0,23400,2,1416,0,28,1,5,2,50,5
0,5,5,51.4,71809,5,75,4,35,2,5,2,30,5
0,5,5,51.0,173740,4,3800,2,50,2,1,1,50,5
0,5,5,42.3,12000,5,0,0,55,2,8,3,50,5
0,9,9,17.2,21893,2,0,4,34,2,8,3,40,5
1,1,5,51.0,137572,1,100,2,38,1,1,2,50,5
0,1,5,45.0,38500,1,100,2,34,1,5,3,60,5
0,1,5,0.0,19980,3,2000,0,71,2,1,3,0,1
0,5,5,0.0,53701,1,1500,3,80,1,1,3,0,1
1,1,5,50.2,86800,1,170,1,44,1,1,2,40,5
0,5,5,50.0,216100,1,1600,2,39,1,1,1,40,5
0,5,5,0.0,1040,2,0,4,21,2,5,1,0,5
1,1,5,42.0,65000,1,2000,0,59,1,5,3,40,5
1,1,5,50.8,96200,2,270,0,29,1,1,4,45,5
1,1,5,46.8,30000,2,98,2,33,2,5,2,40,5
1,1,5,37.0,21800,2,0,0,25,1,5,3,40,5
0,1,5,0.0,7500,2,0,0,22,2,5,3,0,5
1,5,5,33.8,96602,1,200,0,59,1,1,2,45,5
0,5,5,0.0,13682,3,0,0,87,1,1,4,0,1
0,5,5,52.0,19900,2,135,2,25,1,5,3,45,5
0,5,5,39.3,47002,2,0,0,30,1,5,3,65,5
1,1,5,0.0,101461,1,125,3,41,1,5,3,0,1
0,1,5,51.0,32720,2,0,0,46,1,5,2,40,5
1,5,5,41.7,55000,1,170,2,46,1,1,3,40,5
0,5,5,50.0,110000,1,100,1,35,1,1,1,43,5
0,5,5,0.0,5388,2,0,0,38,2,5,3,0,1
1,5,5,50.0,177300,1,200,2,44,1,1,2,50,5
1,5,1,45.0,109000,1,2000,1,43,1,5,3,55,5
0,5,5,44.7,24525,2,48,0,42,2,1,4,80,5
1,5,5,0.0,84200,1,1500,0,66,1,1,3,0,1
0,5,5,52.0,126905,1,999998,0,69,1,1,2,40,1
0,5,5,47.6,187500,1,2000,1,51,1,1,2,50,5
0,5,5,0.0,92975,1,1900,0,83,1,1,2,0,1
0,5,5,52.0,14320,4,98,1,23,2,5,2,40,5
0,5,5,48.0,25680,2,130,2,31,1,1,3,30,5
1,1,5,50.0,105016,1,225,1,37,1,1,3,60,5
0,5,5,51.0,90038,1,100,2,53,1,1,2,39,5
0,1,5,50.0,69000,4,170,0,29,1,5,3,40,5
0,5,5,49.4,65306,1,117,2,36,1,1,2,45,5
1,1,5,51.0,81250,1,1600,2,37,1,1,2,35,5
0,1,5,49.4,98300,1,2200,2,42,1,1,2,45,5
0,5,5,52.0,108985,1,999999,1,47,1,5,3,40,5
1,1,5,50.0,65075,4,60,0,50,1,1,1,45,5
0,5,5,0.0,94053,1,1750,0,65,1,1,3,0,1
1,5,5,50.0,73100,1,1200,0,61,1,1,1,41,5
0,5,5,51.6,15400,2,215,0,62,2,5,2,40,5
1,5,5,49.2,116484,1,200,1,44,1,5,2,44,5
0,5,5,0.0,39146,1,2000,0,79,1,1,3,0,1
1,5,5,17.0,104341,1,185,1,68,1,1,3,25,1
0,5,5,26.0,14661,4,0,0,45,1,8,3,40,5
0,5,5,48.2,116100,1,1200,0,64,1,1,2,54,5
1,5,5,40.7,19633,1,750,1,41,1,5,2,50,5
1,5,5,0.0,168100,1,1200,0,75,1,1,3,0,1
1,1,5,43.7,55760,1,1200,2,30,1,8,2,50,5
0,5,5,52.0,-46000,1,700,0,57,1,5,2,70,5
0,5,5,52.0,37000,4,50,0,62,2,1,1,40,5
0,5,5,51.0,14860,2,45,1,24,1,5,4,45,5
1,5,5,50.2,43000,4,80,2,49,1,5,3,40,5
1,5,5,0.0,31296,4,571,0,64,2,1,4,0,1
0,5,5,51.8,25000,5,0,0,58,2,5,4,40,5
0,5,5,0.0,10800,3,1200,0,96,1,5,3,0,1
0,5,5,0.0,203728,1,1700,0,65,1,1,1,0,5
0,5,5,30.3,30500,2,320,3,28,1,5,2,4,5
0,5,5,0.0,11520,3,120,0,71,2,1,4,0,1
0,5,5,48.4,70600,2,100,1,27,1,5,2,50,5
1,5,5,49.0,240010,1,999998,0,71,1,1,1,58,1
0,1,5,47.0,49040,1,146,1,25,1,1,2,40,5
0,5,5,48.6,97780,1,800,1,53,1,1,1,45,5
1,1,5,52.0,39450,1,120,2,41,1,5,2,40,1
0,5,5,0.0,156050,1,1100,0,67,1,1,3,0,1
1,5,5,0.0,98320,1,140,0,77,1,1,4,0,1
0,5,5,0.0,18056,1,1200,0,66,2,5,3,0,1
1,1,5,43.0,84200,1,950,0,30,1,1,2,40,5
0,1,5,51.2,36000,2,0,0,24,2,5,3,38,5
0,5,5,0.0,10800,4,0,0,61,1,1,5,0,1
1,5,5,51.2,29313,1,563,3,45,1,5,3,25,5
0,5,5,30.0,18178,2,65,2,30,2,1,3,16,5
0,5,5,0.0,0,2,0,0,62,1,5,2,0,5
0,1,5,23.0,28567,2,50,0,23,1,1,3,40,5
0,5,5,52.0,121000,4,50,0,51,1,1,3,84,5
0,5,5,50.6,31876,4,92,0,53,2,5,2,40,5
0,5,5,0.0,32876,1,500,0,69,1,1,2,0,1
1,1,5,49.8,92700,1,1200,0,30,1,5,2,40,5
0,1,5,46.0,51300,1,157,4,35,1,1,1,40,5
0,5,5,49.0,29000,1,100,2,24,1,1,2,40,5
0,1,5,46.6,38000,2,250,0,30,2,5,2,35,5
1,1,5,50.6,25401,2,65,0,28,1,5,2,50,5
0,1,1,48.6,99020,1,325,1,43,1,5,3,50,5
1,5,5,49.0,41500,4,120,1,46,2,1,2,40,5
0,1,5,52.0,13045,2,80,0,23,1,1,2,20,5
0,5,5,45.8,201656,1,910,0,34,1,1,3,45,5
0,5,5,42.8,386998,1,2000,0,37,1,1,3,40,5
0,5,5,52.0,13000,2,0,2,25,2,5,1,36,5
1,5,1,48.0,78001,2,257,0,39,1,5,4,30,5
0,1,5,40.3,53400,2,280,0,33,1,5,2,40,5
0,5,5,50.6,121860,1,120,0,62,1,5,2,60,5
0,5,5,51.0,62076,1,999999,3,29,1,5,1,40,5
1,1,5,49.0,43204,1,65,1,29,1,1,3,40,5
1,5,5,42.7,38570,4,53,0,56,2,5,3,32,5
0,5,5,0.0,8520,2,0,4,21,2,5,5,0,1
1,1,5,51.0,58000,1,200,0,25,1,1,4,40,5
1,1,5,52.0,61753,1,1200,0,54,1,1,2,25,5
0,5,5,48.0,92300,1,50,0,58,1,1,3,40,5
0,5,5,48.8,130655,4,1150,0,59,1,1,2,52,5
1,5,5,48.4,226000,1,3000,0,53,1,1,2,55,5
0,5,1,51.6,9700,5,0,0,55,1,8,3,40,5
1,1,5,52.0,102620,2,2600,1,61,2,1,2,40,1
0,5,5,47.7,191500,1,1100,0,65,1,1,3,40,5
0,5,1,0.0,54088,1,185,0,63,1,1,5,0,1
0,5,5,0.0,4100,2,0,3,25,2,8,2,0,5
1,5,5,45.6,145545,1,3800,1,51,1,1,2,48,5
1,1,5,49.8,95684,1,206,1,26,1,1,1,45,5
0,1,5,0.4,19156,2,50,0,63,2,1,2,0,5
0,5,5,52.0,26000,2,114,1,30,1,5,2,32,5
1,1,5,47.4,111026,1,100,2,37,1,1,2,50,5
0,5,5,52.0,28000,2,36,0,31,1,5,2,60,5
1,5,5,50.6,117500,1,100,0,37,1,5,4,40,5
1,5,5,49.6,56050,4,90,0,39,1,5,3,50,5
0,1,5,51.2,106565,1,400,1,28,1,1,2,50,5
1,5,5,50.0,95600,1,175,0,28,1,5,2,70,5
0,1,5,51.6,26100,1,135,4,35,1,1,3,40,5
0,5,5,51.0,112600,1,250,1,42,1,1,1,40,5
1,1,5,0.0,60900,4,3000,0,62,1,1,4,0,1
0,1,5,49.6,43140,2,200,0,28,2,5,1,38,5
0,5,5,14.0,47650,1,216,2,34,1,5,3,40,5
0,5,5,49.0,178578,1,320,0,47,1,1,3,40,5
1,5,5,48.0,96000,1,90,2,35,1,1,1,42,5
0,5,5,47.0,139500,1,1310,2,49,1,1,2,45,5
0,5,5,46.0,200675,3,650,0,62,1,1,1,55,5
1,1,5,46.0,86100,1,75,0,52,1,1,3,40,5
1,5,5,51.8,23701,4,116,0,65,2,5,2,22,5
1,5,5,47.0,86506,1,300,1,51,1,1,2,42,5
0,5,5,0.0,76000,1,268,5,30,1,1,3,0,1
1,1,5,52.0,65000,2,0,0,24,2,5,4,42,5
0,5,5,49.0,27304,1,190,6,44,1,5,2,40,1
0,5,5,50.0,277356,1,5600,1,54,1,1,1,60,5
0,5,5,45.0,166160,1,1500,0,59,1,1,2,40,5
0,5,5,0.0,11438,3,600,0,76,2,1,3,0,1
0,1,5,52.0,8000,2,100,1,26,2,5,3,35,5
1,5,5,0.0,32752,1,163,7,34,1,5,3,0,1
0,5,5,52.0,24000,2,0,0,22,2,5,3,40,5
0,5,5,0.0,43200,4,60,3,66,2,5,5,0,1
0,1,5,47.8,85012,2,200,0,29,2,5,3,55,5
1,5,5,0.0,68000,3,550,0,78,2,1,3,0,1
1,1,5,51.6,190100,1,390,1,31,1,1,2,100,5
0,5,5,50.0,41085,4,400,0,46,2,1,2,40,5
1,5,1,51.8,34000,4,82,0,29,2,5,2,70,5
0,5,5,34.7,23400,2,0,0,25,1,1,1,36,5
1,1,5,44.3,12578,2,0,0,23,2,8,3,30,5
0,5,5,52.0,8400,2,0,3,23,2,5,3,35,5
0,5,5,48.0,22600,2,107,2,28,1,5,2,47,5
1,5,5,51.6,41000,2,750,2,33,2,1,2,30,5
0,5,5,46.0,5500,2,0,2,28,1,5,4,42,5
1,5,5,0.0,32025,1,200,0,53,1,1,5,0,1
0,5,5,52.0,3000,2,77,3,21,2,5,2,7,5
1,5,5,0.0,173000,1,1200,0,69,1,1,2,0,1
0,5,5,0.0,10970,3,1100,0,86,2,1,5,0,1
1,1,5,49.0,33900,1,70,0,23,1,5,1,85,5
0,5,5,0.0,115700,1,1100,2,41,1,1,2,0,5
0,1,5,50.2,44040,1,40,0,28,1,5,2,50,5
0,5,5,36.4,40322,5,88,1,53,2,5,2,38,1
1,1,5,50.6,73030,1,164,1,30,1,1,2,40,5
0,1,5,52.0,50000,1,220,7,34,1,5,2,40,5
0,5,5,52.0,80200,4,89,0,49,1,1,2,50,5
0,1,5,44.7,116075,1,119,1,44,1,1,2,50,5
0,5,5,51.0,27574,2,448,0,62,2,5,5,38,5
1,1,5,51.8,60500,2,120,0,28,2,5,1,38,5
0,5,5,51.0,14100,2,169,0,24,1,5,2,35,5
1,1,5,50.0,40020,1,167,0,37,1,1,1,40,1
0,1,1,49.4,47200,1,800,0,46,1,5,4,40,5
1,5,5,51.6,55000,2,156,2,45,1,1,1,37,5
0,5,5,51.0,45805,2,0,0,27,2,5,4,44,5
0,1,5,36.8,71350,1,96,1,29,1,1,1,43,5
0,1,5,0.0,69578,4,300,0,41,1,5,5,0,1
1,5,5,40.1,73157,2,650,0,60,2,1,3,40,5
1,1,1,51.0,92020,1,180,0,31,1,1,2,40,5
1,5,5,50.0,45000,4,220,1,42,2,5,2,40,5
1,5,5,17.4,7500,2,60,0,25,1,5,2,40,5
0,5,5,46.0,23000,1,170,2,37,1,5,2,40,5
1,1,5,52.0,60360,1,3000,1,73,1,1,2,40,5
1,1,1,52.0,70800,1,170,1,38,1,1,2,40,5
1,5,5,44.7,109060,1,1000,0,59,1,1,4,48,1
0,5,5,0.0,53000,3,1000,2,90,1,1,3,0,1
1,5,5,47.8,100500,1,1200,2,45,1,1,3,50,5
1,5,5,42.5,132526,1,180,0,48,1,1,4,40,5
0,5,5,49.0,11100,2,0,1,25,1,5,2,40,5
1,1,5,49.4,130500,1,4800,0,55,1,1,2,35,5
0,5,5,50.0,52850,4,90,1,41,2,1,2,40,5
1,5,5,48.0,77800,1,1200,0,61,1,1,2,45,5
0,5,5,49.4,50050,2,30,0,51,1,5,4,40,5
0,5,5,50.0,165100,1,182,3,44,1,1,1,50,5
0,5,5,52.0,35000,4,1820,3,40,2,5,2,36,5
0,5,1,0.0,0,2,1,0,48,2,5,5,0,5
0,5,5,52.0,17714,4,1100,0,74,2,1,1,28,1
0,1,1,52.0,58300,1,239,4,44,1,1,3,50,1
0,5,5,0.0,24122,1,160,0,87,1,1,5,0,1
0,5,5,21.7,27539,4,500,0,78,1,5,3,20,1
1,5,5,52.0,22010,2,560,0,26,1,5,1,18,5
1,5,5,50.4,80806,1,425,3,40,1,1,3,60,5
0,1,5,51.0,105400,1,475,3,34,1,1,3,80,5
0,5,5,46.6,327825,1,1200,2,40,1,1,3,70,5
0,5,5,49.0,291608,1,307,0,61,1,1,1,40,5
0,5,5,41.7,33000,4,110,0,48,2,1,2,40,5
0,5,5,52.0,118670,2,1600,0,28,1,1,4,55,5
0,1,5,51.4,131810,1,200,3,36,1,1,1,40,5
0,5,5,26.0,233100,1,100,0,58,1,1,3,66,5
0,5,5,0.0,12444,2,0,0,70,2,5,4,0,1
0,5,5,0.0,27372,2,0,2,51,1,5,4,0,1
1,1,5,47.0,33616,1,1600,0,26,1,5,1,80,5
0,1,5,50.4,16600,2,200,1,26,2,5,3,30,5
0,1,5,52.0,48354,2,0,0,21,1,8,1,30,5
0,1,5,0.0,28778,1,600,0,66,1,1,3,0,1
0,5,5,50.0,44106,1,800,0,61,1,1,2,43,5
1,5,5,51.0,30000,2,125,1,33,2,5,2,40,5
1,5,5,0.0,80146,1,1,0,62,1,1,4,0,1
0,5,5,0.0,4185,4,118,1,54,2,5,4,0,5
0,5,5,52.0,13360,2,0,0,23,2,8,3,40,5
0,5,5,17.0,95000,2,0,0,21,2,5,1,40,5
1,5,5,51.6,37806,2,0,0,27,2,5,3,40,5
1,5,5,49.4,57601,1,163,1,36,1,1,1,50,5
0,5,5,49.0,82103,4,259,0,51,1,5,2,40,5
0,5,5,46.0,175016,1,2600,0,67,1,1,1,60,5
0,5,5,30.0,38256,2,86,3,50,1,1,4,15,5
0,5,5,49.0,14577,5,0,0,56,1,5,1,40,5
0,5,5,50.0,65003,2,550,0,61,2,1,4,40,5
0,5,5,47.2,61120,1,254,3,32,1,5,3,40,5
